date,srad,rain,rhum,tmax,tmin,wvel
1994-07-06,19.87,0,68.04,27.9,15.84,2.1
1994-07-07,15.77,0,67.15,28.31,15.65,2.15
1994-07-08,15.66,0.07,65.21,29.3,16.31,2.23
1994-07-09,14.65,0.08,60.64,30.94,17.75,1.89
1994-07-10,18.36,0.01,58.7,30.15,17.56,2.15
1994-07-11,11.77,0,53.99,30.83,17.23,2.26
1994-07-12,15.52,0,51.8,32.32,16.94,2.17
1994-07-13,12.96,0,53.43,32.04,17.26,2.2
1994-07-14,21.31,0,56.62,30.05,16.37,1.73
1994-07-15,23.08,0,57.04,30.04,16.2,1.9
1994-07-16,21.71,0,60.17,29.48,15.43,1.92
1994-07-17,21.89,0,58.61,30.64,16.11,1.72
1994-07-18,19.55,0,62.71,29.31,16.06,1.62
1994-07-19,21.56,0,60.92,29.44,15.38,1.89
1994-07-20,16.34,0,64,28.93,15.23,2.11
1994-07-21,22.93,0.03,66.98,28,15.88,2.2
1994-07-22,19.51,0.18,69.17,27.63,15.7,2.13
1994-07-23,19.08,0.15,63.69,29.98,15.89,1.79
1994-07-24,19.51,0.1,65.58,29.01,15.98,1.73
1994-07-25,17.5,0.01,65.5,28.95,15.7,1.94
1994-07-26,20.84,0,64.39,29.19,15.81,2.19
1994-07-27,15.8,0,65.92,28.37,16.18,2.27
1994-07-28,13.64,0,64.04,29.34,15.97,1.98
1994-07-29,23.83,0,64.26,28.65,15.66,2.28
1994-07-30,18.22,0,63.44,28.84,16.47,2.38
1994-07-31,20.16,0,61.97,28.73,15.91,2.58
1994-08-01,16.63,0,62.38,29.13,15.41,2.43
1994-08-02,24.37,0,60.49,29.71,15.47,2.2
1994-08-03,23.22,0,61.03,29.65,15.24,1.96
1994-08-04,24.23,0,63.41,28.81,16.25,2.02
1994-08-05,23.26,0,65.9,27.99,15.68,2.38
1994-08-06,18.94,0,65.86,28.05,15.51,2.75
1994-08-07,15.01,0,65.9,27.4,15.91,2.44
1994-08-08,14.58,0,62.68,27.61,15.42,2.36
1994-08-09,18.72,0.04,62.86,27.8,14.8,2.49
1994-08-10,22.61,0.23,65.91,27.84,14.47,2.09
1994-08-11,16.02,0.02,66.09,27.56,15.22,1.84
1994-08-12,24.16,0,61.8,29.41,15.34,2.28
1994-08-13,19.01,0,63.86,28.85,15.4,2.04
1994-08-14,20.88,0,63.42,28.3,15.49,2.23
1994-08-15,20.92,0.01,58.89,29.74,15,2.15
1994-08-16,21.46,0.03,60.47,30.02,15.69,1.93
1994-08-17,18.32,0,64.27,28.24,15.18,2.42
1994-08-18,22.1,0.04,64.75,28.6,15.13,2.49
1994-08-19,24.08,0.25,64.63,28.77,15.44,2.05
1994-08-20,16.27,0.05,65.73,28.53,15.6,2.28
1994-08-21,15.01,0.01,63.86,28.32,15.27,2.29
1994-08-22,21.49,0.05,64.82,28.26,15.3,2.02
1994-08-23,21.28,0,61.4,30.12,15.03,2.01
1994-08-24,22.43,0,61.36,29.05,15.71,1.84
1994-08-25,25.09,0,61.07,28.91,15.85,1.51
1994-08-26,18.07,0,56.19,32.06,15.3,1.95
1994-08-27,13.46,0.03,61.79,29.76,16.03,2.12
1994-08-28,14.04,0.09,63.93,29.74,16.02,2.18
1994-08-29,17.68,0.13,64.04,29.25,15.58,2.34
1994-08-30,14.4,0.01,63.7,29.45,15.58,2.36
1994-08-31,14.94,0,63.09,29.01,15.91,2.5
1994-09-01,23.33,0.01,62.02,29.42,15.77,2.4
1994-09-02,22.28,0.01,63.75,29.08,15.85,2.22
1994-09-03,22.72,0.01,59.89,30.94,16.03,2.22
1994-09-04,21.1,0.01,59.19,31.56,16.44,2.03
1994-09-05,20.84,0.01,61.84,30.62,16.67,2.18
1994-09-06,23.36,0,60.38,31.44,16.48,2.22
1994-09-07,22.46,0.05,58.16,31.6,16.47,1.86
1994-09-08,23.15,0.04,61.95,29.73,16.44,1.91
1994-09-09,22.36,0,62.01,29.73,16.67,2.18
1994-09-10,23.15,0,61.17,30.13,17.02,2.31
1994-09-11,19.87,0,61.57,30.09,17.1,1.93
1994-09-12,18.22,0,63.16,29.89,16.61,2.37
1994-09-13,25.56,0,58.1,31.72,16.63,2.1
1994-09-14,25.27,0.01,63.21,29.05,16.83,2.41
1994-09-15,24.8,0.02,63.07,29.74,17.06,2.39
1994-09-16,22.36,0.01,63.92,29.68,17.15,2.2
1994-09-17,22.86,0.02,63.83,29.75,16.85,2.52
1994-09-18,13.5,0.01,63.12,30.36,17.03,2.5
1994-09-19,20.05,0.01,60.94,31.12,17.01,2.34
1994-09-20,21.46,0,62,30.1,16.68,2.47
1994-09-21,20.63,0,61.69,30.1,16.22,2.29
1994-09-22,17.1,0.21,63.96,28.71,16.89,2.22
1994-09-23,22.79,0.03,63.66,28.68,16.77,2.37
1994-09-24,24.55,0.01,67.8,26.83,16.97,2.27
1994-09-25,21.17,0.3,71.91,25.71,16.89,2.25
1994-09-26,23.08,0.3,66.99,28.3,16.59,2.22
1994-09-27,22.46,0.33,60.95,31.23,17.06,2.25
1994-09-28,26.6,0.18,64.04,29.79,16.6,2.36
1994-09-29,24.77,0.83,64.2,29.64,16.73,2.42
1994-09-30,23.62,0.03,68.84,27.19,16.61,2.35
1994-10-01,24.91,0,64.79,28.99,16.93,2.34
1994-10-02,24.26,1.41,68.93,26.95,16.33,2.35
1994-10-03,21.92,0.12,62.67,30.13,17.09,2.06
1994-10-04,24.91,0,62.93,29.41,16.53,2.46
1994-10-05,24.37,0.06,62.65,29.52,17.09,2.46
1994-10-06,20.09,0.21,64.23,27.83,16.41,2.13
1994-10-07,22.07,0.03,68.05,28.23,17.24,2.18
1994-10-08,18.76,0.01,64.67,29.06,16.5,2.71
1994-10-09,24.91,0,64.48,29.06,16.86,2.27
1994-10-10,22,0.22,66.12,28.65,16.77,2.78
1994-10-11,23.36,0.01,65.79,29.17,16.94,2.68
1994-10-12,24.44,0.01,66.14,28.83,17.16,2.65
1994-10-13,21.64,0.31,68.01,27.74,17.19,2.2
1994-10-14,21.92,0.1,68.69,28.05,17.6,2.24
1994-10-15,25.99,0.01,63.84,29.88,17.69,2.32
1994-10-16,25.63,0.85,66.5,28.54,16.5,2.85
1994-10-17,24.23,0.03,70.29,27.34,16.56,2.74
1994-10-18,24.41,0.14,69.91,27.31,16.3,2.63
1994-10-19,22.43,0.01,65.35,27.96,15.99,2.54
1994-10-20,18.65,0,62.17,28.56,14.67,2.52
1994-10-21,24.98,0.01,58.96,28.76,14.73,2.74
1994-10-22,22.25,0.04,58.22,28.66,14.28,2.4
1994-10-23,19.87,0.39,62.07,27.81,15.26,2.32
1994-10-24,16.2,0.03,64.59,27.44,15.54,2.34
1994-10-25,26.35,0.01,62.71,28.01,15.1,2.41
1994-10-26,25.6,0.01,64.1,27.7,15.08,2.04
1994-10-27,25.42,0,62.71,28.66,15.88,2.59
1994-10-28,17.86,0.08,65.71,27.81,15.08,2.32
1994-10-29,22.79,0.03,61.92,29,16.37,2.37
1994-10-30,19.94,0.01,59.87,30.09,16.01,2.51
1994-10-31,25.27,2.78,61.97,29.53,16.21,2.66
1994-11-01,23.08,0.57,66.3,28.48,16.7,2.38
1994-11-02,26.14,0.55,70.47,27.05,16.91,2.41
1994-11-03,25.56,1.02,68.83,27.96,16.93,2.54
1994-11-04,17.35,1.17,71.64,26.92,16.52,2.6
1994-11-05,24.12,0.66,68.34,28.14,16.09,2.53
1994-11-06,25.13,0.62,66.06,28.54,16.36,2.2
1994-11-07,23.15,1.13,65.41,29.46,16.8,2.6
1994-11-08,18.76,1.4,69.27,28.42,16.65,2.84
1994-11-09,24.16,0.61,70.45,27.61,16.82,2.61
1994-11-10,21.42,0.91,68.24,28.81,16.88,2.49
1994-11-11,24.7,0.15,70.34,27.59,17.02,2.62
1994-11-12,16.09,0,65.78,29.6,16.94,2.53
1994-11-13,22.36,0,66.41,28.98,16.7,2.86
1994-11-14,25.45,1.34,67.74,27.77,17.24,2.71
1994-11-15,24.3,0.38,68.82,28.52,17.38,2.42
1994-11-16,23.58,0.26,68.19,28.94,17.44,2.19
1994-11-17,25.52,0.01,64.71,29.15,17.05,2.71
1994-11-18,24.23,0.18,66.27,28.85,16.79,2.59
1994-11-19,23.33,0.05,66,29.98,17.01,2.63
1994-11-20,16.63,0.01,67.51,27.78,17.61,2.29
1994-11-21,13.75,0.03,61.78,29.48,16.78,2.29
1994-11-22,17.64,0.07,64.65,28.8,16.34,2.26
1994-11-23,20.38,0.01,64.12,30.15,16.77,2.87
1994-11-24,23.69,0.05,67.86,27.26,17.51,2.43
1994-11-25,23,0.02,64.85,27.78,16.71,2.55
1994-11-26,27.43,0.02,64.18,28.56,16.23,2.65
1994-11-27,24.08,0.01,64.33,28.1,16.73,2.62
1994-11-28,27.4,0,64.31,28.43,16.03,2.61
1994-11-29,20.95,0,64.25,29.46,15.89,2.62
1994-11-30,24.16,1.38,68.11,28.11,16.95,2.49
1994-12-01,24.37,0.11,67.61,28.81,17.39,2.49
1994-12-02,26.46,0.19,68.88,28.74,17.47,2.5
1994-12-03,25.67,0.01,65.18,30.06,17.57,2.76
1994-12-04,25.88,0.44,67.15,28.65,17.22,2.63
1994-12-05,25.42,0.54,69.74,27.39,17.53,2.63
1994-12-06,25.09,0.84,69.97,28.46,17.67,2.63
1994-12-07,12.17,0.25,65.36,29.83,17.48,2.31
1994-12-08,24.7,0.11,62.81,31.22,17.19,2.43
1994-12-09,24.88,0.08,64.98,29.71,17.31,2.51
1994-12-10,22.28,0.08,65.67,30.51,17.74,2.71
1994-12-11,19.73,0.03,65.17,30.54,18.25,2.72
1994-12-12,20.77,1.16,65.02,31.19,18.39,2.41
1994-12-13,20.3,0.3,64.87,30.18,18.8,2.31
1994-12-14,19.26,0.03,65.1,30.54,18.44,2.23
1994-12-15,22.75,0.71,64.5,31.22,18.25,2.45
1994-12-16,22.79,0.68,65.43,31.4,18.07,2.7
1994-12-17,22.57,1.04,68.32,29.12,18.38,2.43
1994-12-18,15.52,4.93,71.86,29.22,18.79,2.58
1994-12-19,19.4,3.87,73.07,28.94,18.47,2.54
1994-12-20,17.46,1.77,68.43,30.88,18.68,2.3
1994-12-21,18.68,0.58,67.05,31.23,18.32,2.35
1994-12-22,6.66,0.54,70.95,27.66,18.73,2.3
1994-12-23,11.95,0.82,73.58,27.44,18.8,2.35
1994-12-24,26.21,0.81,69.43,29.83,18.65,2.77
1994-12-25,18.18,0.72,67.41,30.44,18.5,2.53
1994-12-26,23.8,0.22,68.02,29.82,19.25,2.8
1994-12-27,27.36,0,64.28,30.74,18.59,2.74
1994-12-28,22.18,0.35,62.7,30.89,18.21,2.59
1994-12-29,12.17,0.23,64.92,30.48,17.99,2.33
1994-12-30,16.16,0.48,68.1,29.47,19.36,2.21
1994-12-31,22.93,0.11,71.33,28.96,19.16,2.23
1995-01-01,17.6,0.18,69.46,29.18,19.18,2.31
1995-01-02,22.9,0.06,69.45,30.65,19.46,2.63
1995-01-03,17.46,0.21,68.92,30.06,19.81,2.35
1995-01-04,17.35,0.43,66.43,31.65,19.56,2.55
1995-01-05,15.16,0.2,68.05,29.31,19.06,2.49
1995-01-06,19.01,0.21,68.4,29.64,18.91,2.49
1995-01-07,19.4,0.46,70.47,29.65,19.29,2.46
1995-01-08,14.58,0.05,66.07,30.44,19.05,2.63
1995-01-09,10.48,0.12,65.53,30.52,18.88,2.61
1995-01-10,17.93,0.01,66.28,30.35,19.13,2.7
1995-01-11,22,0,63.49,30.56,19,2.69
1995-01-12,22.97,0,63.76,30.39,18.44,2.76
1995-01-13,21.02,0,63.33,30.72,18.33,2.6
1995-01-14,22.79,0.02,61.12,31.76,18.17,2.59
1995-01-15,15.26,0.06,73.51,27.46,19.2,2.3
1995-01-16,16.16,1.17,71.42,28.87,18.92,2.33
1995-01-17,19.91,0.33,69.09,29.69,19.57,2.26
1995-01-18,20.38,0.01,61.81,32.92,19.07,2.32
1995-01-19,25.34,0.03,59.66,33.85,18.96,1.9
1995-01-20,25.31,0.11,61.8,32.44,19.15,2.03
1995-01-21,17.46,0.33,63.96,32.04,19.72,2.04
1995-01-22,17.32,0.65,63.23,32.78,19.55,2.27
1995-01-23,19.44,0.22,65.53,31.44,19.96,2.42
1995-01-24,22.75,0.65,65.62,32.12,20.04,2.52
1995-01-25,21.02,0.18,65.81,32.32,20.35,2.18
1995-01-26,16.16,0.17,68.46,30.8,20.19,2.02
1995-01-27,16.31,0.08,65.43,31.02,20.35,2.24
1995-01-28,21.78,0.16,67.09,31.16,20.46,2.45
1995-01-29,14.54,0.88,67.71,31.44,20.36,2.32
1995-01-30,17.17,13.35,74.5,29.39,20.38,1.93
1995-01-31,16.16,10.87,78.25,27.76,20.14,2.05
1995-02-01,20.38,15.96,74.88,29.89,20,1.82
1995-02-02,16.16,3.57,76.25,28.16,19.82,1.83
1995-02-03,19.44,5.98,72.98,30.14,20.2,1.97
1995-02-04,11.34,11.69,77.35,29.4,20.45,1.9
1995-02-05,12.85,1.7,75.18,29.1,20.18,2.4
1995-02-06,20.2,0.1,67.82,31.81,20.39,1.92
1995-02-07,20.7,0.67,71.12,30.49,20.7,2.04
1995-02-08,19.15,0.09,65.53,33.42,19.72,2.19
1995-02-09,21.35,10.02,70.5,31.09,19.95,2.08
1995-02-10,12.64,6.27,76.78,28.49,19.92,2.1
1995-02-11,19.44,4.66,73.65,29.68,19.65,1.8
1995-02-12,18.94,1.23,73.17,28.98,19.49,2.06
1995-02-13,19.51,0.09,71.19,30.46,19.37,2.36
1995-02-14,21.31,1.14,65.73,32.6,20.09,2.12
1995-02-15,19.51,5.42,72.16,30.25,19.9,2.09
1995-02-16,17.1,7.22,74.86,28.76,19.6,2.09
1995-02-17,14.83,10,78.27,28.05,19.49,1.68
1995-02-18,13.5,12.89,78.23,27.23,19.2,1.71
1995-02-19,16.16,20.9,81.32,26.57,19.3,1.46
1995-02-20,15.01,9.82,79.52,27.62,19.1,1.99
1995-02-21,18.07,2.82,76.67,27.86,18.62,2.12
1995-02-22,18.11,0.71,75.5,26.46,18.75,1.58
1995-02-23,21.74,0.05,66.52,29.94,18.07,2.1
1995-02-24,22.64,0.06,70.7,28.32,18.25,1.88
1995-02-25,21.06,4.17,72.64,28.36,19.18,1.87
1995-02-26,18.36,3.46,75.15,28.39,18.72,1.75
1995-02-27,18,3.77,75.38,28.12,18.72,1.8
1995-02-28,19.33,2.81,77.73,27.35,19.02,1.95
1995-03-01,21.13,2.53,73.97,27.98,18.99,1.67
1995-03-02,21.35,0.59,68.53,30.43,18.3,1.94
1995-03-03,20.48,0.92,70.05,29.57,18.46,1.77
1995-03-04,20.66,1.02,67.33,31.19,18.26,1.83
1995-03-05,21.53,0.3,65.28,31.99,18.54,1.75
1995-03-06,19.84,4.13,67.19,31.58,18.5,1.84
1995-03-07,21.06,18.32,72.88,30.47,18.71,1.57
1995-03-08,21.24,17.97,75.56,30.17,18.66,1.54
1995-03-09,20.88,11.88,80,27.1,18.84,1.85
1995-03-10,18,2.78,73.5,28.62,19.18,1.84
1995-03-11,10.22,0.38,74.35,28.1,19.25,1.75
1995-03-12,19.98,1.3,67.74,30.29,18.88,2.05
1995-03-13,23.22,0.52,68.85,29.7,18.94,2
1995-03-14,22.18,0.03,68.86,29.54,18.8,2.28
1995-03-15,20.92,0.01,65.82,30.07,19.07,2.06
1995-03-16,24.37,0.52,67.54,30.51,18.92,2.04
1995-03-17,23.94,0.89,67.01,31.31,18.66,2
1995-03-18,20.77,0.29,70.9,30.4,19.56,2.06
1995-03-19,13.5,1.65,74.4,29.94,18.97,2.49
1995-03-20,17.03,0.91,74.85,28.64,18.69,1.93
1995-03-21,10.73,1.54,78.09,26.33,19.03,1.69
1995-03-22,18.76,0.55,73.7,28.74,18.64,2.07
1995-03-23,19.62,0.06,70.82,29.06,18.7,2.1
1995-03-24,24.19,0.07,63.97,30.6,17.7,1.92
1995-03-25,21.31,0.02,70.01,29.01,18.14,2.09
1995-03-26,22.82,0.36,72.44,29.35,18.94,2.11
1995-03-27,23,1.29,70.18,29.74,18.82,2.22
1995-03-28,17.39,0.69,74.85,28.32,19,2.01
1995-03-29,18.94,0.03,74.92,27.38,18.67,1.89
1995-03-30,23.22,0,68.13,30.41,19.2,2.08
1995-03-31,21.42,0.68,66.54,30.95,19.02,1.91
1995-04-01,17.42,0.09,68.18,30.16,18.6,1.97
1995-04-02,16.78,1.2,68.75,30.13,18.83,1.75
1995-04-03,19.08,0.49,67.07,31.93,18.62,2.15
1995-04-04,21.6,0.05,67.75,31.49,18.64,2.1
1995-04-05,21.1,0.26,66.8,30.73,19,1.92
1995-04-06,19.26,0.53,66.59,31.16,19.17,1.96
1995-04-07,19.69,1.29,70.09,30.6,19,2.09
1995-04-08,19.62,0.72,70.82,29.6,19.23,2.08
1995-04-09,15.34,0.57,73.24,28.22,19.23,1.65
1995-04-10,19.15,0.38,71.09,28.59,18.93,1.65
1995-04-11,17.89,0.55,67.78,30.43,19.25,1.74
1995-04-12,15.59,0.51,68.04,30.69,18.83,1.9
1995-04-13,17.28,0.17,72.67,28.18,18.73,2.08
1995-04-14,18.83,0.22,68.12,29.7,18.03,1.98
1995-04-15,19.48,0.08,67.24,30.46,18.19,1.88
1995-04-16,17.32,0.08,67.84,30.12,18.05,2.31
1995-04-17,20.92,0.04,72.39,27.68,18.3,2.16
1995-04-18,15.88,0.01,67.87,29.24,17.83,1.97
1995-04-19,22.79,0.01,64.96,30.12,17.44,2.12
1995-04-20,20.41,0,64.58,30.38,17.37,2.19
1995-04-21,20.63,0,65.31,30.02,16.88,2.26
1995-04-22,18.9,0,66.41,30.4,17.95,2.26
1995-04-23,19.12,0.35,66.24,30.16,17.3,2.13
1995-04-24,21.82,0.04,65.76,30.74,17.62,2.29
1995-04-25,21.49,0,64.33,30.72,17.73,2.29
1995-04-26,21.67,0,64.77,30.66,17.52,2.22
1995-04-27,20.48,0,64.99,30.27,17.63,2.22
1995-04-28,20.23,0,68.9,29,18.49,2.37
1995-04-29,23.72,0,67.24,29.91,17.98,2.4
1995-04-30,19.19,0.01,65.94,29.71,17.72,2.28
1995-05-01,18.61,0.22,67.6,29.4,18.24,2.36
1995-05-02,22.54,0.05,66.88,29.74,17.27,2.24
1995-05-03,20.2,0.49,64.75,30.44,17.52,2.33
1995-05-04,19.73,0.27,65.33,30.44,17.63,2.31
1995-05-05,21.96,0.12,68.41,28.38,17.31,2.07
1995-05-06,20.63,0.37,65.95,28.41,16.85,2.08
1995-05-07,22.39,0.76,66.65,28.46,16.79,1.95
1995-05-08,21.56,0.07,66.72,28.36,17.32,2.05
1995-05-09,14.08,0.46,68.25,28.23,18.04,2.04
1995-05-10,15.66,0.05,66.01,30.46,17.22,2.12
1995-05-11,20.3,0.04,66.66,29.96,17.42,2.21
1995-05-12,19.58,0.02,69.52,29.14,17.33,2.4
1995-05-13,16.74,0.07,69.42,28.79,17.19,2.36
1995-05-14,17.89,0.01,66.56,30.25,17.17,2.13
1995-05-15,17.5,0.02,65.3,30.81,17.24,2.06
1995-05-16,20.16,0.05,69.83,28.45,16.71,2.21
1995-05-17,19.98,0.35,68.8,29.46,17.7,1.95
1995-05-18,18.36,1.63,70.82,28.83,17.41,1.92
1995-05-19,16.56,0.09,67.82,28.23,17.56,1.77
1995-05-20,15.16,0,69.8,27.73,17.09,2.12
1995-05-21,18.11,0.1,70.66,28.5,18.04,2.02
1995-05-22,18.32,0.86,73.53,27.54,17.8,2.07
1995-05-23,17.53,1.2,70.23,28.44,17.11,1.94
1995-05-24,16.96,0.16,75.27,26.44,17.08,1.83
1995-05-25,19.44,0.17,71.43,27.61,17.94,1.98
1995-05-26,16.99,0.02,67.74,29.08,16.77,2.18
1995-05-27,18.11,0,63.86,29.13,16.24,1.96
1995-05-28,19.87,0,59.78,30.32,15.01,2.01
1995-05-29,18.18,0,61.46,30.58,15.84,1.89
1995-05-30,19.3,0,61.24,31.06,16.43,1.91
1995-05-31,15.52,0,67.15,29.27,16.29,2.2
1995-06-01,15.59,0,68.92,27.86,16.31,2.19
1995-06-02,16.99,0.01,67.19,28.73,16.12,1.82
1995-06-03,17.35,0.2,67.04,29.29,16.45,1.72
1995-06-04,17.03,0.15,68.22,29.45,17.03,1.84
1995-06-05,16.88,0,69,28.37,17.24,2.26
1995-06-06,12.74,0.15,72.42,27.56,17,2.2
1995-06-07,16.06,0.13,70.32,28.81,16.97,2.17
1995-06-08,15.95,0.02,68.87,28.54,17.67,2.04
1995-06-09,16.7,0,69.15,28.75,17.67,2.07
1995-06-10,17.03,0.02,67.01,29.6,17.54,2.1
1995-06-11,15.66,0.01,67.11,29.27,17.53,2.06
1995-06-12,16.85,0,65.06,29.93,16.85,2.25
1995-06-13,15.66,0,66.85,29.54,16.85,2.05
1995-06-14,16.45,0,66.81,29.19,17.02,1.96
1995-06-15,15.73,0,69.7,28.08,16.79,2.11
1995-06-16,14.36,0,69.51,28.46,16.59,2.23
1995-06-17,17.42,0.01,69.57,28.37,15.81,2.25
1995-06-18,17.6,0,68.93,29.52,16.44,2.3
1995-06-19,20.41,0.02,68.17,27.98,17.57,2.18
1995-06-20,16.02,0,64.73,29,17.17,2.22
1995-06-21,15.95,0,63.11,29.52,16.81,2.15
1995-06-22,15.8,0,65.02,29.29,16.59,2.11
1995-06-23,16.85,0,66.64,28.63,16.35,2.39
1995-06-24,15.62,0,68.14,27.14,16.24,2.46
1995-06-25,13.28,0,67.52,28.69,16.16,1.85
1995-06-26,16.06,0,70.1,26.55,16.89,1.75
1995-06-27,15.59,0,65.42,28.21,16.99,2.17
1995-06-28,14.83,0,67.91,28.42,16.98,2.12
1995-06-29,12.38,0,69.1,28.69,17.1,1.91
1995-06-30,20.23,0,66.13,28.34,16.77,2.05
1995-07-01,17.03,0.04,64.95,28.83,17.17,2.1
1995-07-02,18.07,0.03,64.88,29.06,17.04,2.15
1995-07-03,15.95,0.01,66.48,28.48,16.11,1.92
1995-07-04,16.74,0,66.69,28.59,16.35,2.18
1995-07-05,19.91,0,67.98,28.35,16.54,2.18
1995-07-06,19.76,0,69.13,27.79,16.04,2.21
1995-07-07,17.06,0,67.64,28.48,15.99,2.27
1995-07-08,18.18,0,69.98,27.37,16.09,2.21
1995-07-09,16.02,0,63.89,30.16,15.85,2.11
1995-07-10,15.12,0,65.27,29.24,16.16,1.87
1995-07-11,20.66,0,67.01,28.65,15.84,2.07
1995-07-12,18.29,0,67.62,27.8,16.09,2.19
1995-07-13,16.78,0,68.07,28.27,16.12,2.17
1995-07-14,16.02,0,72.27,26.27,16.08,2.37
1995-07-15,12.49,0.05,67.31,28.03,16.16,2.67
1995-07-16,14.58,0.02,67.8,27.78,15.68,2.47
1995-07-17,15.05,0,69.23,27.03,15.64,2.62
1995-07-18,15.7,0.01,72.69,25.45,16.09,2.34
1995-07-19,15.12,0.1,69.68,27.21,15.88,1.92
1995-07-20,16.96,1.69,68.88,28.44,15.62,1.77
1995-07-21,14.44,1.07,70.69,27.88,16.47,2.19
1995-07-22,14.22,1.2,71.08,27.34,16.25,2.34
1995-07-23,14.04,0.79,72.31,26.57,16.13,2.09
1995-07-24,17.35,0,69.68,27.07,15.77,2.25
1995-07-25,11.48,0.04,69.3,26.81,15.17,2.57
1995-07-26,17.06,0.25,73.76,24.16,15.43,2.41
1995-07-27,16.09,0.06,67.67,27.72,15.5,2.61
1995-07-28,15.84,0,66,27.75,15.66,2.45
1995-07-29,14.65,0,66.23,28.62,15.29,2.27
1995-07-30,9.4,0,70.88,25.93,15.58,2.48
1995-07-31,11.77,0,66.9,27.75,15.43,2.46
1995-08-01,15.23,0,69.38,25.98,15.09,2.28
1995-08-02,16.92,0,70.95,26.65,15.15,2.33
1995-08-03,18.32,0,69.1,27.16,15.17,2.45
1995-08-04,16.31,0,68.96,26.76,14.91,2.49
1995-08-05,13.82,0.08,66.85,28.27,15.16,2.57
1995-08-06,12.17,0,66.85,27.85,16.2,2.54
1995-08-07,15.01,0,64.9,28.16,16.49,1.9
1995-08-08,16.78,0,64.69,27.83,15.76,2.27
1995-08-09,17.71,0,65.71,28.15,14.88,2.36
1995-08-10,18.65,0,66.05,27.25,14.59,2.26
1995-08-11,16.09,0,67.68,26.82,14.82,2.07
1995-08-12,18.79,0,66.24,27.53,16.43,2.18
1995-08-13,17.32,0,66.87,26.58,15.78,2.06
1995-08-14,13.79,0,67.98,27.65,15.46,2.45
1995-08-15,18.76,0.66,72.44,25.64,15.74,2.16
1995-08-16,19.91,0.1,67.73,27.41,15.55,2.29
1995-08-17,16.99,0,65.67,28.23,15.38,2.25
1995-08-18,19.55,0.74,69.28,27.52,16.22,2.19
1995-08-19,19.04,0.81,65.55,28.34,15.6,2.28
1995-08-20,18.94,0.03,63.24,29.33,15.9,1.78
1995-08-21,19.19,0,65.84,27.6,15.48,2.32
1995-08-22,18.79,1.37,67.52,27.97,14.89,2.2
1995-08-23,19.01,0.1,64.61,28.94,15.21,2.26
1995-08-24,15.73,0,63.89,28.57,14.76,2.41
1995-08-25,17.86,0,64.44,28.75,14.91,2.22
1995-08-26,21.6,0,63.94,28.63,14.89,2.32
1995-08-27,17.1,0,63.95,28.86,15.41,2.38
1995-08-28,16.78,0.02,64.94,28.93,15.42,2.16
1995-08-29,18.72,0.08,63.54,29.53,15.79,1.84
1995-08-30,17.39,0.09,65.12,28.75,15.65,2.12
1995-08-31,15.98,0,63.44,29.27,15.71,2.24
1995-09-01,18.54,0.07,64.2,29.29,15.48,2.06
1995-09-02,18.76,0.04,61.52,31.2,16.47,1.49
1995-09-03,19.12,0,58.19,31.74,17.36,1.76
1995-09-04,18.94,0,59.47,31.53,16.7,2
1995-09-05,20.99,0,59.74,31.27,16.29,2.08
1995-09-06,23.83,0,63.76,28.94,16.31,2.4
1995-09-07,19.62,0,64.64,28.69,16.68,2.31
1995-09-08,23.29,0,64.12,30.19,16.66,2.28
1995-09-09,19.66,0,66.61,29.34,16.68,2.38
1995-09-10,19.33,0,66.99,27.84,16.41,2.51
1995-09-11,20.59,0.16,67.52,27.06,15.92,2.58
1995-09-12,14.9,0.04,68.57,27.32,16.2,2.58
1995-09-13,18.43,0,67.37,27.39,16.37,2.9
1995-09-14,21.06,0,67.3,27.95,16.13,2.67
1995-09-15,19.08,0.01,63.95,28.7,16.3,2.66
1995-09-16,19.87,0,64.07,29.46,16.19,2.4
1995-09-17,18.47,0,64,29.28,16.23,2.36
1995-09-18,20.2,0,62.9,29.6,15.77,2.35
1995-09-19,17.86,0,60.81,30.43,15.73,2.18
1995-09-20,18,0,63.15,30.02,16.3,2.24
1995-09-21,20.16,0.01,66.79,27.85,16.76,2.61
1995-09-22,19.76,0,66.68,27.79,17.02,2.68
1995-09-23,19.76,0,66.18,28.37,16.7,2.81
1995-09-24,21.1,0,64.46,29.4,16.07,2.54
1995-09-25,19.48,0.01,69.64,26.09,16.47,2.4
1995-09-26,19.94,0,65.08,28.82,15.56,2.56
1995-09-27,20.92,0,64.01,29.27,15.69,2.58
1995-09-28,19.8,0,65.46,27.55,15.48,2.49
1995-09-29,19.48,0.18,65.57,27.85,15.53,2.49
1995-09-30,23.36,0.07,63.25,29.96,15.54,2.41
1995-10-01,19.98,0,63.81,28.94,16.1,2.48
1995-10-02,23.4,0,59.91,29.96,16.28,2.74
1995-10-03,21.28,0,60.36,29.99,16.33,2.61
1995-10-04,27.22,0,64.93,28.44,16.53,2.42
1995-10-05,25.2,0,64.11,28.06,16.31,2.6
1995-10-06,21.92,0,64.29,28.49,15.78,2.72
1995-10-07,21.96,0.12,67.34,27.22,16.16,2.6
1995-10-08,23.26,0.3,66.82,27.13,15.85,2.38
1995-10-09,20.41,0.01,65.98,26.82,16.27,2.53
1995-10-10,15.44,0,65.93,27.85,15.77,2.72
